帧编号,帧id,阶段,PGN,报文代号,报文描述,优先权,源地址-目的地址,帧长度,帧数据,帧数据含义
1496,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01FE0E3B0E51E14D,多帧发送的第1帧
1497,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x022B00FFFFFFFFFF,多帧发送的第2帧
1498,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)4.30V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
1499,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x060F3A0E0000FD,电压输出值（V）384.60V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1500,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1501,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x3C360635110010,最高单体动力蓄电池电压所在编号61.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号1127687.00；最低动力蓄电池温度268439811.00℃；最低动力蓄电池温度检测点编号1048594.00；
1502,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1503,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x060F3A0E0000FD,电压输出值（V）384.60V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1504,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1505,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x060F3A0E0000FD,电压输出值（V）384.60V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1506,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1507,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1508,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x060F3A0E0000FD,电压输出值（V）384.60V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1509,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
1510,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
1511,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01010F390E51514D,多帧发送的第1帧
1512,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x022B00FFFFFFFFFF,多帧发送的第2帧
1513,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)4.30V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
1514,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1515,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x060F3A0E0000FD,电压输出值（V）384.60V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1516,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x333606350F0010,最高单体动力蓄电池电压所在编号52.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
1517,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1518,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x060F3A0E0000FD,电压输出值（V）384.60V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1519,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1520,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1521,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x060F3A0E0000FD,电压输出值（V）384.60V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1522,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1523,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
1524,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
1525,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01000F3C0E51C14D,多帧发送的第1帧
1526,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x060F3A0E0000FD,电压输出值（V）384.60V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1527,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x022B00FFFFFFFFFF,多帧发送的第2帧
1528,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)4.30V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
1529,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1530,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x3C3606350F0010,最高单体动力蓄电池电压所在编号61.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
1531,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x060F3A0E0000FD,电压输出值（V）384.60V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1532,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1533,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1534,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x060F3A0E0000FD,电压输出值（V）384.60V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1535,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1536,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x060F3A0E0000FD,电压输出值（V）384.60V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1537,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1538,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
1539,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
1540,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01000F3C0E51414D,多帧发送的第1帧
1541,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x022B00FFFFFFFFFF,多帧发送的第2帧
1542,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)4.30V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
1543,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1544,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x060F3A0E0000FD,电压输出值（V）384.60V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1545,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x54360635180010,最高单体动力蓄电池电压所在编号85.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号1586439.00；最低动力蓄电池温度268441603.00℃；最低动力蓄电池温度检测点编号1048601.00；
1546,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1547,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x060F3A0E0000FD,电压输出值（V）384.60V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1548,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1549,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x060F3A0E0000FD,电压输出值（V）384.60V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1550,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1551,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1552,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x060F3A0E0000FD,电压输出值（V）384.60V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1553,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
1554,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
1555,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01020F3C0E51314D,多帧发送的第1帧
1556,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x022B00FFFFFFFFFF,多帧发送的第2帧
1557,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)4.30V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
1558,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA5103A0E02,电压需求426.10V；电流需求13071.40A；辨识结果:恒流充电；
1559,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x060F3A0E0000FD,电压输出值（V）384.60V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1560,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x3C3606350F0010,最高单体动力蓄电池电压所在编号61.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
1561,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510580E02,电压需求426.10V；电流需求13074.40A；辨识结果:恒流充电；
1562,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x060F3A0E0000FD,电压输出值（V）384.60V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1563,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510580E02,电压需求426.10V；电流需求13074.40A；辨识结果:恒流充电；
1564,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510580E02,电压需求426.10V；电流需求13074.40A；辨识结果:恒流充电；
1565,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x080F3A0E0000FD,电压输出值（V）384.80V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1566,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510580E02,电压需求426.10V；电流需求13074.40A；辨识结果:恒流充电；
1567,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
1568,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
1569,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01000F3A0E51E14D,多帧发送的第1帧
1570,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x022B00FFFFFFFFFF,多帧发送的第2帧
1571,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)4.30V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
1572,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x080F3A0E0000FD,电压输出值（V）384.80V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1573,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510580E02,电压需求426.10V；电流需求13074.40A；辨识结果:恒流充电；
1574,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x54360635110010,最高单体动力蓄电池电压所在编号85.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号1127687.00；最低动力蓄电池温度268439811.00℃；最低动力蓄电池温度检测点编号1048594.00；
1575,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510580E02,电压需求426.10V；电流需求13074.40A；辨识结果:恒流充电；
1576,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x080F3A0E0000FD,电压输出值（V）384.80V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1577,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510580E02,电压需求426.10V；电流需求13074.40A；辨识结果:恒流充电；
1578,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x080F3A0E0000FD,电压输出值（V）384.80V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1579,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510580E02,电压需求426.10V；电流需求13074.40A；辨识结果:恒流充电；
1580,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x080F3A0E0000FD,电压输出值（V）384.80V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1581,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510580E02,电压需求426.10V；电流需求13074.40A；辨识结果:恒流充电；
1582,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
1583,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
1584,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01010F3B0E51414D,多帧发送的第1帧
1585,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x022B00FFFFFFFFFF,多帧发送的第2帧
1586,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)4.30V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
1587,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510580E02,电压需求426.10V；电流需求13074.40A；辨识结果:恒流充电；
1588,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x080F3A0E0000FD,电压输出值（V）384.80V；电流输出值(A)35.80A；累计充电时间(min)16580608.00min；
1589,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x2A3606350F0010,最高单体动力蓄电池电压所在编号43.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
1590,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510580E02,电压需求426.10V；电流需求13074.40A；辨识结果:恒流充电；
